1=clockwise	mantisse_flowrate	exponent_flowrate	temperature_top	temperature_bottom	temperature_spiral_middle_outlet	temperature_spiral_edge_outlet	voltage	current	European_standard_time_date	European_standard_time_of_day	time_t
1	3600	-2	67.64	68.76	47.36	39.45	16.77	0.18928	3.9.2015	14:33:12	1441290792
1	3600	-2	67.36	68.98	47.75	38.48	16.77	0.1887	3.9.2015	14:33:14	1441290794
1	3600	-2	67.49	68.98	47.46	38.77	16.76	0.18856	3.9.2015	14:33:15	1441290795
1	3600	-2	67.15	68.96	47.75	39.16	16.75	0.1886	3.9.2015	14:33:16	1441290796
1	3600	-2	67.43	68.59	47.17	39.16	16.78	0.18981	3.9.2015	14:33:17	1441290797
1	3600	-2	67.27	68.34	47.75	38.67	16.75	0.18912	3.9.2015	14:33:18	1441290798
1	3600	-2	67.29	68.42	47.27	38.57	16.78	0.18939	3.9.2015	14:33:19	1441290799
1	3600	-2	67.33	68.23	47.46	39.06	16.77	0.18875	3.9.2015	14:33:20	1441290800
1	3600	-2	67.19	67.94	47.75	38.57	16.76	0.18882	3.9.2015	14:33:22	1441290802
1	3600	-2	67.28	67.65	46.78	39.36	16.79	0.18929	3.9.2015	14:33:23	1441290803
1	3600	-2	67.28	67.9	47.36	39.26	16.75	0.18868	3.9.2015	14:33:24	1441290804
1	3600	-2	67.13	68.27	47.17	39.65	16.77	0.18888	3.9.2015	14:33:25	1441290805
1	3600	-2	67.22	68.46	46.78	39.36	16.78	0.18766	3.9.2015	14:33:26	1441290806
1	3600	-2	67.04	68.32	46.68	38.67	16.76	0.18806	3.9.2015	14:33:27	1441290807
1	3600	-2	67.18	68.69	47.07	39.36	16.79	0.18883	3.9.2015	14:33:29	1441290809
1	3600	-2	66.9	68.01	47.17	39.26	16.77	0.18826	3.9.2015	14:33:30	1441290810
1	3600	-2	67.06	68.05	46.68	38.48	16.79	0.18944	3.9.2015	14:33:31	1441290811
1	3600	-2	66.88	68.23	46.78	39.26	16.79	0.18941	3.9.2015	14:33:32	1441290812
1	3600	-2	66.91	67.99	47.07	38.87	16.77	0.18905	3.9.2015	14:33:33	1441290813
1	3600	-2	66.86	67.65	46.68	39.16	16.78	0.18879	3.9.2015	14:33:34	1441290814
1	3600	-2	66.84	67.5	46.88	39.36	16.76	0.18943	3.9.2015	14:33:35	1441290815
1	3600	-2	66.57	67.8	46.78	39.06	16.76	0.18896	3.9.2015	14:33:37	1441290817
1	3600	-2	66.65	67.5	46.88	39.36	16.78	0.18954	3.9.2015	14:33:38	1441290818
1	3600	-2	66.66	67.03	47.56	39.94	16.75	0.18872	3.9.2015	14:33:39	1441290819
1	3600	-2	66.67	67.18	46.78	39.75	16.78	0.18835	3.9.2015	14:33:40	1441290820
1	3600	-2	66.69	67.05	46.97	38.96	16.75	0.1894	3.9.2015	14:33:41	1441290821
1	3600	-2	66.53	66.87	47.27	39.45	16.78	0.18869	3.9.2015	14:33:42	1441290822
1	3600	-2	66.5	67.16	46.48	39.06	16.79	0.18942	3.9.2015	14:33:44	1441290824
1	3600	-2	66.55	67.98	46.48	38.87	16.78	0.18827	3.9.2015	14:33:45	1441290825
1	3600	-2	66.79	67.8	47.75	39.75	16.81	0.18892	3.9.2015	14:33:46	1441290826
1	3600	-2	66.32	68.2	47.27	39.16	16.78	0.18853	3.9.2015	14:33:47	1441290827
1	3600	-2	66.57	68.28	46.29	39.65	16.81	0.19023	3.9.2015	14:33:48	1441290828
1	3600	-2	66.02	67.86	46.19	38.96	16.8	0.18749	3.9.2015	14:33:49	1441290829
1	3600	-2	66.58	67.54	46.39	39.55	16.77	0.1897	3.9.2015	14:33:51	1441290831
1	3600	-2	66.27	67.85	46.58	39.16	16.83	0.18862	3.9.2015	14:33:52	1441290832
1	3600	-2	66.28	68.2	46.88	39.26	16.78	0.18932	3.9.2015	14:33:53	1441290833
1	3600	-2	66.59	67.96	46.58	39.75	16.79	0.18926	3.9.2015	14:33:54	1441290834
1	3600	-2	66.27	68.41	46.29	39.06	16.79	0.18922	3.9.2015	14:33:55	1441290835
1	3600	-2	66.39	67.97	46.48	39.94	16.79	0.18861	3.9.2015	14:33:56	1441290836
1	3600	-2	66.21	67.94	46.19	39.55	16.81	0.18939	3.9.2015	14:33:57	1441290837
1	3600	-2	66.23	67.84	46.29	39.65	16.78	0.18963	3.9.2015	14:33:59	1441290839
1	3600	-2	66.33	67.37	46.09	39.26	16.81	0.18793	3.9.2015	14:34:00	1441290840
1	3600	-2	66.11	67.27	46.48	39.55	16.81	0.1893	3.9.2015	14:34:01	1441290841
1	3600	-2	66.29	67.83	46	39.75	16.82	0.18854	3.9.2015	14:34:02	1441290842
1	3600	-2	66.17	67.98	46.19	39.94	16.82	0.19031	3.9.2015	14:34:03	1441290843
1	3600	-2	66.07	68.32	46.48	39.94	16.79	0.18864	3.9.2015	14:34:04	1441290844
1	3600	-2	66	68.07	46	39.55	16.81	0.18965	3.9.2015	14:34:06	1441290846
1	3600	-2	66.01	68.28	46.68	39.75	16.82	0.18881	3.9.2015	14:34:07	1441290847
1	3600	-2	65.95	68.21	45.8	39.84	16.79	0.18821	3.9.2015	14:34:08	1441290848
1	3600	-2	65.95	67.58	46.09	39.84	16.82	0.1888	3.9.2015	14:34:09	1441290849
1	3600	-2	65.85	67.38	45.9	39.26	16.81	0.19021	3.9.2015	14:34:10	1441290850
1	3600	-2	65.73	67.47	46.48	39.16	16.79	0.18876	3.9.2015	14:34:11	1441290851
1	3600	-2	66	67.07	45.7	39.36	16.81	0.1891	3.9.2015	14:34:12	1441290852
1	3600	-2	65.75	66.42	45.7	39.06	16.78	0.18964	3.9.2015	14:34:14	1441290854
1	3600	-2	65.99	66.15	46.19	39.45	16.79	0.18975	3.9.2015	14:34:15	1441290855
1	3600	-2	65.63	65.99	46.78	39.26	16.81	0.18799	3.9.2015	14:34:16	1441290856
1	3600	-2	65.87	66.1	45.9	40.04	16.78	0.18963	3.9.2015	14:34:17	1441290857
1	3600	-2	65.91	66.2	46.68	40.14	16.81	0.18925	3.9.2015	14:34:18	1441290858
1	3600	-2	65.84	65.98	46.68	39.75	16.8	0.1894	3.9.2015	14:34:19	1441290859
1	3600	-2	65.54	66.5	45.41	39.65	16.81	0.18903	3.9.2015	14:34:21	1441290861
1	3600	-2	65.63	66.88	46	39.65	16.82	0.18947	3.9.2015	14:34:22	1441290862
1	3600	-2	65.77	67.2	45.8	39.26	16.8	0.19006	3.9.2015	14:34:23	1441290863
1	3600	-2	65.86	67.26	45.8	39.94	16.83	0.18864	3.9.2015	14:34:24	1441290864
1	3600	-2	65.65	67.47	46	40.23	16.81	0.18913	3.9.2015	14:34:25	1441290865
1	3600	-2	65.94	67.63	45.51	40.14	16.84	0.18917	3.9.2015	14:34:26	1441290866
1	3600	-2	65.56	67.19	45.41	39.65	16.8	0.19037	3.9.2015	14:34:28	1441290868
1	3600	-2	65.92	67.38	45.8	39.84	16.81	0.19004	3.9.2015	14:34:29	1441290869
1	3600	-2	65.7	67.23	46.19	39.55	16.83	0.18808	3.9.2015	14:34:30	1441290870
1	3600	-2	65.55	67.16	46.09	39.75	16.81	0.18804	3.9.2015	14:34:31	1441290871
1	3600	-2	65.68	66.42	45.61	39.55	16.84	0.18858	3.9.2015	14:34:32	1441290872
1	3600	-2	65.7	65.77	45.7	39.65	16.8	0.18848	3.9.2015	14:34:33	1441290873
1	3600	-2	65.62	65.74	45.61	40.04	16.8	0.18953	3.9.2015	14:34:34	1441290874
1	3600	-2	65.41	65.34	45.7	39.65	16.81	0.18992	3.9.2015	14:34:36	1441290876
1	3600	-2	65.75	65.37	45.9	39.94	16.78	0.18875	3.9.2015	14:34:37	1441290877
1	3600	-2	65.5	65.32	45.7	40.23	16.83	0.1882	3.9.2015	14:34:38	1441290878
1	3600	-2	65.4	64.9	45.8	40.14	16.79	0.18821	3.9.2015	14:34:39	1441290879
1	3600	-2	65.47	65.07	45.41	40.04	16.8	0.18941	3.9.2015	14:34:40	1441290880
1	3600	-2	65.56	65.29	45.61	40.82	16.79	0.18897	3.9.2015	14:34:41	1441290881
1	3600	-2	65.61	65.05	46.48	39.84	16.8	0.18915	3.9.2015	14:34:43	1441290883
1	3600	-2	65.39	64.86	45.41	40.04	16.81	0.18856	3.9.2015	14:34:44	1441290884
1	3600	-2	65.5	64.78	45.7	40.23	16.79	0.19055	3.9.2015	14:34:45	1441290885
1	3600	-2	65.36	64.78	45.21	39.84	16.82	0.18917	3.9.2015	14:34:46	1441290886
1	3600	-2	65.44	64.79	45.51	39.94	16.8	0.18863	3.9.2015	14:34:47	1441290887
1	3600	-2	65.53	65.1	45.12	39.94	16.82	0.18787	3.9.2015	14:34:48	1441290888
1	3600	-2	65.32	65.19	45.9	40.04	16.84	0.18935	3.9.2015	14:34:49	1441290889
1	3600	-2	65.21	65.21	45.51	40.63	16.81	0.18884	3.9.2015	14:34:51	1441290891
1	3600	-2	65.4	64.83	45.41	39.94	16.83	0.19024	3.9.2015	14:34:52	1441290892
1	3600	-2	65.09	64.98	46.09	40.04	16.81	0.18853	3.9.2015	14:34:53	1441290893
1	3600	-2	65.02	65.27	46	40.63	16.81	0.1888	3.9.2015	14:34:54	1441290894
1	3600	-2	65.4	65.11	45.21	40.43	16.82	0.1893	3.9.2015	14:34:55	1441290895
1	3600	-2	65.31	64.4	45.51	39.94	16.8	0.18746	3.9.2015	14:34:56	1441290896
1	3600	-2	65.28	64.69	45.8	39.55	16.82	0.18801	3.9.2015	14:34:58	1441290898
1	3600	-2	65.2	64.99	45.7	40.63	16.8	0.1893	3.9.2015	14:34:59	1441290899
1	3600	-2	65.21	64.88	45.21	39.94	16.82	0.18942	3.9.2015	14:35:00	1441290900
1	3600	-2	65.16	65.21	45.41	40.23	16.8	0.18935	3.9.2015	14:35:01	1441290901
1	3600	-2	65.25	64.69	45.31	40.23	16.85	0.18764	3.9.2015	14:35:02	1441290902
1	3600	-2	65.29	64.76	45.41	40.33	16.84	0.1903	3.9.2015	14:35:03	1441290903
1	3600	-2	65.05	64.89	44.92	39.94	16.82	0.18921	3.9.2015	14:35:05	1441290905
1	3600	-2	65.01	64.49	45.31	40.23	16.84	0.19101	3.9.2015	14:35:06	1441290906
1	3600	-2	65.16	64.27	45.51	40.14	16.83	0.18822	3.9.2015	14:35:07	1441290907
1	3600	-2	65.27	64.19	45.21	40.92	16.85	0.18834	3.9.2015	14:35:08	1441290908
1	3600	-2	64.99	64.22	45.61	40.43	16.83	0.18794	3.9.2015	14:35:09	1441290909
1	3600	-2	64.93	64.02	45.31	40.53	16.85	0.18874	3.9.2015	14:35:10	1441290910
1	3600	-2	65.13	64.31	45.51	41.02	16.83	0.18928	3.9.2015	14:35:11	1441290911
1	3600	-2	65.43	64.27	45.31	40.23	16.84	0.18945	3.9.2015	14:35:13	1441290913
1	3600	-2	65.22	64.27	45.7	39.94	16.82	0.18939	3.9.2015	14:35:14	1441290914
1	3600	-2	64.94	64.24	45.9	40.53	16.84	0.18933	3.9.2015	14:35:15	1441290915
1	3600	-2	64.91	64.55	45.41	40.14	16.81	0.18839	3.9.2015	14:35:16	1441290916
1	3600	-2	65.1	64.42	45.31	40.23	16.83	0.18907	3.9.2015	14:35:17	1441290917
1	3600	-2	65.11	63.96	45.61	40.72	16.8	0.18928	3.9.2015	14:35:18	1441290918
1	3600	-2	65	64.13	45.02	41.02	16.83	0.18758	3.9.2015	14:35:20	1441290920
1	3600	-2	65.02	63.79	45.61	40.33	16.82	0.18897	3.9.2015	14:35:21	1441290921
1	3600	-2	65.28	64.24	45.21	41.31	16.85	0.18879	3.9.2015	14:35:22	1441290922
1	3600	-2	64.89	64.83	44.92	40.33	16.82	0.18926	3.9.2015	14:35:23	1441290923
1	3600	-2	64.83	64.86	45.9	41.11	16.85	0.18804	3.9.2015	14:35:24	1441290924
1	3600	-2	65.19	65.06	45.31	40.33	16.83	0.18789	3.9.2015	14:35:25	1441290925
1	3600	-2	65.07	65.45	45.21	40.33	16.86	0.18824	3.9.2015	14:35:26	1441290926
1	3600	-2	65.13	65.54	45.31	40.72	16.83	0.18955	3.9.2015	14:35:28	1441290928
1	3600	-2	64.85	65.56	45.12	40.72	16.87	0.18891	3.9.2015	14:35:29	1441290929
1	3600	-2	64.88	65.31	45.61	41.21	16.84	0.19022	3.9.2015	14:35:30	1441290930
1	3600	-2	65.08	65.22	45.7	40.53	16.87	0.18925	3.9.2015	14:35:31	1441290931
1	3600	-2	65	64.86	45.61	40.63	16.85	0.18878	3.9.2015	14:35:32	1441290932
1	3600	-2	64.93	64.65	45.21	40.23	16.85	0.18771	3.9.2015	14:35:33	1441290933
1	3600	-2	64.72	64.38	45.51	41.5	16.84	0.18858	3.9.2015	14:35:35	1441290935
1	3600	-2	64.84	64.68	45.7	40.92	16.85	0.1899	3.9.2015	14:35:36	1441290936
1	3600	-2	64.81	64.79	45.41	41.11	16.87	0.18808	3.9.2015	14:35:37	1441290937
1	3600	-2	64.83	64.8	44.92	40.82	16.83	0.18892	3.9.2015	14:35:38	1441290938
1	3600	-2	64.8	64.54	45.21	40.33	16.86	0.18861	3.9.2015	14:35:39	1441290939
1	3600	-2	64.8	64.73	45.02	40.53	16.86	0.18875	3.9.2015	14:35:40	1441290940
1	3600	-2	64.52	64.5	45.9	40.43	16.85	0.18943	3.9.2015	14:35:42	1441290942
1	3600	-2	64.83	64.39	45.61	40.14	16.86	0.18923	3.9.2015	14:35:43	1441290943
1	3600	-2	64.87	64.4	45.12	40.82	16.84	0.18952	3.9.2015	14:35:44	1441290944
1	3600	-2	64.87	64.38	45.12	41.02	16.86	0.19052	3.9.2015	14:35:45	1441290945
1	3600	-2	64.97	64.32	44.73	40.43	16.86	0.19057	3.9.2015	14:35:46	1441290946
1	3600	-2	64.74	64.35	45.31	40.43	16.83	0.18865	3.9.2015	14:35:47	1441290947
1	3600	-2	64.45	64.28	45.21	40.92	16.87	0.18973	3.9.2015	14:35:48	1441290948
1	3600	-2	64.78	63.96	44.92	40.33	16.84	0.1901	3.9.2015	14:35:50	1441290950
1	3600	-2	64.79	64.37	45.12	40.63	16.85	0.189	3.9.2015	14:35:51	1441290951
1	3600	-2	64.85	63.94	46.19	40.82	16.86	0.19001	3.9.2015	14:35:52	1441290952
1	3600	-2	64.62	63.91	45.41	40.72	16.83	0.1888	3.9.2015	14:35:53	1441290953
1	3600	-2	64.52	63.31	45.02	40.92	16.87	0.18909	3.9.2015	14:35:54	1441290954
1	3600	-2	64.71	63.46	45.7	40.43	16.83	0.18931	3.9.2015	14:35:55	1441290955
1	3600	-2	64.66	63.83	45.31	40.72	16.87	0.18983	3.9.2015	14:35:57	1441290957
1	3600	-2	64.57	64.01	45.21	41.11	16.84	0.18985	3.9.2015	14:35:58	1441290958
1	3600	-2	64.73	64.6	44.82	40.72	16.85	0.18918	3.9.2015	14:35:59	1441290959
1	3600	-2	64.47	64.47	45.02	41.11	16.89	0.18983	3.9.2015	14:36:00	1441290960
1	3600	-2	64.78	64.68	44.53	40.82	16.87	0.18954	3.9.2015	14:36:01	1441290961
1	3600	-2	64.55	64.77	45.21	41.11	16.9	0.18996	3.9.2015	14:36:02	1441290962
1	3600	-2	64.58	65.07	45.51	40.72	16.87	0.18953	3.9.2015	14:36:03	1441290963
1	3600	-2	64.54	65.04	44.82	40.14	16.89	0.19099	3.9.2015	14:36:05	1441290965
1	3600	-2	64.57	64.85	45.41	40.72	16.88	0.18975	3.9.2015	14:36:06	1441290966
1	3600	-2	64.63	64.44	45.8	40.72	16.86	0.19122	3.9.2015	14:36:07	1441290967
1	3600	-2	64.37	65.05	45.9	41.11	16.89	0.18838	3.9.2015	14:36:08	1441290968
1	3600	-2	64.54	65.38	44.73	40.92	16.87	0.18895	3.9.2015	14:36:09	1441290969
1	3600	-2	64.75	65.89	44.82	40.92	16.89	0.18786	3.9.2015	14:36:10	1441290970
1	3600	-2	64.38	65.84	44.92	40.43	16.87	0.1894	3.9.2015	14:36:12	1441290972
1	3600	-2	64.71	65.66	44.92	40.92	16.87	0.18974	3.9.2015	14:36:13	1441290973
1	3600	-2	64.38	65.93	45.02	41.31	16.88	0.19079	3.9.2015	14:36:14	1441290974
1	3600	-2	64.76	65.29	45.7	41.11	16.84	0.18918	3.9.2015	14:36:15	1441290975
1	3600	-2	64.36	65.62	45.02	40.92	16.86	0.1897	3.9.2015	14:36:16	1441290976
1	3600	-2	64.61	65.42	45.9	41.7	16.86	0.18863	3.9.2015	14:36:17	1441290977
1	3600	-2	64.56	64.7	44.92	40.43	16.85	0.19038	3.9.2015	14:36:19	1441290979
1	3600	-2	64.37	64.64	45.12	40.53	16.87	0.18959	3.9.2015	14:36:20	1441290980
1	3600	-2	64.37	64.27	45.7	41.02	16.85	0.18922	3.9.2015	14:36:21	1441290981
1	3600	-2	64.39	64.11	45.31	40.14	16.9	0.19026	3.9.2015	14:36:22	1441290982
1	3600	-2	64.37	64.4	45.02	40.82	16.85	0.1899	3.9.2015	14:36:23	1441290983
1	3600	-2	64.56	64.5	45.02	40.82	16.89	0.18937	3.9.2015	14:36:24	1441290984
1	3600	-2	64.47	64.61	44.73	40.53	16.88	0.18856	3.9.2015	14:36:25	1441290985
1	3600	-2	64.21	65.05	44.82	40.72	16.88	0.18933	3.9.2015	14:36:27	1441290987
1	3600	-2	64.37	65.31	45.31	41.41	16.9	0.19014	3.9.2015	14:36:28	1441290988
1	3600	-2	64.62	65.11	44.82	40.53	16.87	0.19077	3.9.2015	14:36:29	1441290989
1	3600	-2	64.51	65.44	45.21	40.72	16.9	0.18917	3.9.2015	14:36:30	1441290990
1	3600	-2	64.47	65.52	45.12	40.72	16.87	0.1885	3.9.2015	14:36:31	1441290991
1	3600	-2	64.57	65.55	45.12	41.11	16.9	0.18949	3.9.2015	14:36:32	1441290992
1	3600	-2	64.41	65.59	45.12	40.82	16.86	0.18938	3.9.2015	14:36:34	1441290994
1	3600	-2	64.13	65.13	44.92	41.41	16.86	0.18985	3.9.2015	14:36:35	1441290995
1	3600	-2	64.37	65.29	45.12	40.82	16.88	0.19014	3.9.2015	14:36:36	1441290996
1	3600	-2	64.3	65.2	44.63	40.72	16.86	0.18896	3.9.2015	14:36:37	1441290997
1	3600	-2	64.16	65.29	44.92	41.21	16.88	0.18888	3.9.2015	14:36:38	1441290998
1	3600	-2	64.27	65.47	45.61	40.82	16.86	0.18997	3.9.2015	14:36:39	1441290999
1	3600	-2	64.52	65.72	45.21	41.11	16.89	0.19027	3.9.2015	14:36:40	1441291000
1	3600	-2	64.44	65.48	44.82	41.02	16.9	0.18897	3.9.2015	14:36:42	1441291002
1	3600	-2	64.25	65.79	44.73	41.8	16.88	0.19088	3.9.2015	14:36:43	1441291003
1	3600	-2	64.22	65.95	44.43	40.92	16.9	0.18901	3.9.2015	14:36:44	1441291004
1	3600	-2	64.11	66.03	45.31	41.21	16.89	0.19069	3.9.2015	14:36:45	1441291005
1	3600	-2	64.38	65.59	45.21	41.6	16.89	0.18963	3.9.2015	14:36:46	1441291006
1	3600	-2	64.34	65.87	45.02	41.21	16.86	0.19003	3.9.2015	14:36:47	1441291007
1	3600	-2	64.57	65.96	45.61	40.53	16.87	0.19053	3.9.2015	14:36:49	1441291009
1	3600	-2	64.44	65.96	44.82	41.11	16.86	0.18965	3.9.2015	14:36:50	1441291010
1	3600	-2	64.34	65.41	44.92	41.02	16.87	0.18912	3.9.2015	14:36:51	1441291011
1	3600	-2	64.43	65.23	45.12	41.7	16.88	0.18911	3.9.2015	14:36:52	1441291012
1	3600	-2	64.41	64.8	44.73	41.99	16.86	0.18946	3.9.2015	14:36:53	1441291013
1	3600	-2	64.31	65.33	45.21	41.02	16.88	0.19034	3.9.2015	14:36:54	1441291014
1	3600	-2	64.29	65.49	45.12	40.82	16.85	0.19069	3.9.2015	14:36:56	1441291016
1	3600	-2	64.28	65.61	45.8	41.5	16.9	0.18986	3.9.2015	14:36:57	1441291017
1	3600	-2	64.17	65.07	45.02	40.92	16.86	0.19	3.9.2015	14:36:58	1441291018
1	3600	-2	64.14	64.93	45.61	41.7	16.88	0.18907	3.9.2015	14:36:59	1441291019
1	3600	-2	64.47	65.3	45.21	41.02	16.88	0.19047	3.9.2015	14:37:00	1441291020
1	3600	-2	64.37	65.15	45.31	41.11	16.89	0.19013	3.9.2015	14:37:01	1441291021
1	3600	-2	64.3	65.52	45.41	40.82	16.9	0.18973	3.9.2015	14:37:02	1441291022
1	3600	-2	64.33	65.13	45.12	41.21	16.85	0.18872	3.9.2015	14:37:04	1441291024
1	3600	-2	63.98	65.08	44.73	41.6	16.9	0.18934	3.9.2015	14:37:05	1441291025
1	3600	-2	64.26	64.85	44.82	41.99	16.87	0.19018	3.9.2015	14:37:06	1441291026
1	3600	-2	64.1	65.06	44.73	40.92	16.89	0.18888	3.9.2015	14:37:07	1441291027
1	3600	-2	64.25	64.45	44.92	41.11	16.89	0.18877	3.9.2015	14:37:08	1441291028
1	3600	-2	64.37	64.19	45.41	41.6	16.87	0.18852	3.9.2015	14:37:09	1441291029
1	3600	-2	64.23	63.55	44.92	40.72	16.88	0.18874	3.9.2015	14:37:11	1441291031
1	3600	-2	64.28	63.67	44.73	41.31	16.87	0.18863	3.9.2015	14:37:12	1441291032
1	3600	-2	64.31	63.21	45.51	41.31	16.87	0.18882	3.9.2015	14:37:13	1441291033
1	3600	-2	64.04	63.13	45.02	40.63	16.86	0.18971	3.9.2015	14:37:14	1441291034
1	3600	-2	64.44	63.77	45.12	41.02	16.85	0.19066	3.9.2015	14:37:15	1441291035
1	3600	-2	64.45	63.33	44.43	40.82	16.9	0.18979	3.9.2015	14:37:16	1441291036
1	3600	-2	64.3	63.09	45.41	41.02	16.86	0.18953	3.9.2015	14:37:17	1441291037
1	3600	-2	63.97	63.15	44.82	41.31	16.88	0.1894	3.9.2015	14:37:19	1441291039
1	3600	-2	64.53	63.45	44.73	41.21	16.87	0.1893	3.9.2015	14:37:20	1441291040
1	3600	-2	64.23	63.61	45.7	41.7	16.89	0.18825	3.9.2015	14:37:21	1441291041
1	3600	-2	64.25	63.81	44.82	41.02	16.91	0.18918	3.9.2015	14:37:22	1441291042
1	3600	-2	64.19	64.02	45.41	41.5	16.89	0.18925	3.9.2015	14:37:23	1441291043
1	3600	-2	64.14	64.03	44.92	41.31	16.91	0.18858	3.9.2015	14:37:24	1441291044
1	3600	-2	64.41	63.81	45.51	41.21	16.89	0.18909	3.9.2015	14:37:26	1441291046
1	3600	-2	64.36	63.96	45.31	40.53	16.9	0.18971	3.9.2015	14:37:27	1441291047
1	3600	-2	64.03	64.4	44.92	41.89	16.91	0.18983	3.9.2015	14:37:28	1441291048
1	3600	-2	64.39	64.23	45.31	41.6	16.89	0.19056	3.9.2015	14:37:29	1441291049
1	3600	-2	64.17	63.98	44.14	41.7	16.91	0.18994	3.9.2015	14:37:30	1441291050
1	3600	-2	64.37	64	44.92	41.31	16.9	0.18943	3.9.2015	14:37:31	1441291051
1	3600	-2	64.39	63.96	45.41	41.5	16.91	0.19013	3.9.2015	14:37:33	1441291053
1	3600	-2	64.16	63.68	44.82	41.02	16.9	0.18852	3.9.2015	14:37:34	1441291054
1	3600	-2	64.06	63.6	44.82	41.21	16.87	0.18859	3.9.2015	14:37:35	1441291055
1	3600	-2	64.19	63.54	45.12	41.5	16.89	0.18993	3.9.2015	14:37:36	1441291056
1	3600	-2	64.11	63.5	45.21	40.92	16.9	0.18922	3.9.2015	14:37:37	1441291057
1	3600	-2	64.35	63.75	45.41	41.02	16.87	0.18898	3.9.2015	14:37:38	1441291058
1	3600	-2	64.26	63.44	44.82	41.11	16.91	0.19023	3.9.2015	14:37:39	1441291059
1	3600	-2	63.97	63.16	44.92	41.02	16.9	0.18984	3.9.2015	14:37:41	1441291061
1	3600	-2	64.16	63.18	44.63	41.21	16.93	0.18969	3.9.2015	14:37:42	1441291062
1	3600	-2	64.44	63.6	45.21	41.11	16.94	0.19014	3.9.2015	14:37:43	1441291063
1	3600	-2	64.09	63.35	44.82	41.31	16.91	0.18877	3.9.2015	14:37:44	1441291064
1	3600	-2	64.04	63.18	45.41	41.21	16.92	0.18909	3.9.2015	14:37:45	1441291065
1	3600	-2	64.18	63.45	44.73	42.09	16.89	0.18811	3.9.2015	14:37:46	1441291066
1	3600	-2	64.34	63.34	45.12	41.41	16.91	0.18988	3.9.2015	14:37:48	1441291068
1	3600	-2	64	63.61	44.73	41.6	16.92	0.19018	3.9.2015	14:37:49	1441291069
1	3600	-2	64.03	63.69	44.82	41.7	16.9	0.18971	3.9.2015	14:37:50	1441291070
1	3600	-2	64.09	63.67	45.61	40.92	16.94	0.19061	3.9.2015	14:37:51	1441291071
1	3600	-2	64.19	63.46	45.51	41.21	16.92	0.18912	3.9.2015	14:37:52	1441291072
1	3600	-2	64.4	63.38	44.73	41.21	16.9	0.18965	3.9.2015	14:37:53	1441291073
1	3600	-2	64.26	63.73	44.73	40.92	16.91	0.1898	3.9.2015	14:37:54	1441291074
1	3600	-2	64.27	63.53	45.31	40.92	16.88	0.18993	3.9.2015	14:37:56	1441291076
1	3600	-2	64.16	63.42	45.02	41.89	16.91	0.18801	3.9.2015	14:37:57	1441291077
1	3600	-2	64.29	63.54	45.02	41.6	16.92	0.18925	3.9.2015	14:37:58	1441291078
1	3600	-2	64.2	63.87	45.02	41.7	16.9	0.18878	3.9.2015	14:37:59	1441291079
1	3600	-2	64.03	63.72	45.12	41.41	16.93	0.18983	3.9.2015	14:38:00	1441291080
1	3600	-2	64.13	64.21	45.21	41.41	16.92	0.18944	3.9.2015	14:38:01	1441291081
1	3600	-2	64.22	64.18	45.21	41.31	16.92	0.1888	3.9.2015	14:38:03	1441291083
1	3600	-2	63.99	64.41	44.63	41.21	16.96	0.19035	3.9.2015	14:38:04	1441291084
1	3600	-2	64.15	64.99	45.31	41.31	16.92	0.18967	3.9.2015	14:38:05	1441291085
1	3600	-2	64.27	65.04	45.12	41.89	16.94	0.18975	3.9.2015	14:38:06	1441291086
1	3600	-2	64.08	64.7	45.21	41.31	16.93	0.18938	3.9.2015	14:38:07	1441291087
1	3600	-2	63.95	64.58	45.9	41.5	16.92	0.19038	3.9.2015	14:38:08	1441291088
1	3600	-2	64.23	64.82	44.73	41.89	16.93	0.18844	3.9.2015	14:38:10	1441291090
1	3600	-2	64.08	64.26	45.12	41.41	16.93	0.18856	3.9.2015	14:38:11	1441291091
1	3600	-2	64.15	63.97	44.92	40.92	16.94	0.18923	3.9.2015	14:38:12	1441291092
1	3600	-2	64.29	64.09	45.12	41.21	16.92	0.18789	3.9.2015	14:38:13	1441291093
1	3600	-2	64.24	64.26	45.02	41.7	16.9	0.19007	3.9.2015	14:38:14	1441291094
1	3600	-2	64.3	64.24	45.02	41.11	16.93	0.18883	3.9.2015	14:38:15	1441291095
1	3600	-2	63.95	63.92	45.41	41.99	16.91	0.18817	3.9.2015	14:38:16	1441291096
1	3600	-2	63.99	63.75	45.12	41.11	16.93	0.18914	3.9.2015	14:38:18	1441291098
1	3600	-2	63.91	64.39	44.92	41.41	16.9	0.18831	3.9.2015	14:38:19	1441291099
1	3600	-2	64.01	64.08	45.41	41.31	16.89	0.18913	3.9.2015	14:38:20	1441291100
1	3600	-2	63.99	64.19	44.63	40.72	16.94	0.18906	3.9.2015	14:38:21	1441291101
1	3600	-2	64.34	64.05	45.02	41.5	16.92	0.19048	3.9.2015	14:38:22	1441291102
1	3600	-2	63.99	63.96	45.21	41.41	16.95	0.18825	3.9.2015	14:38:23	1441291103
1	3600	-2	63.98	64.02	44.63	40.92	16.91	0.1898	3.9.2015	14:38:25	1441291105
1	3600	-2	63.9	63.74	44.73	41.41	16.92	0.18991	3.9.2015	14:38:26	1441291106
1	3600	-2	64.06	64.3	45.31	41.7	16.93	0.18948	3.9.2015	14:38:27	1441291107
