1=clockwise, mantisse_flowrate, exponent_flowrate, temperature_top, temperature_bottom, temperature_spiral_middle_outlet, temperature_spiral_edge_outlet, voltage, current, European_standard_time_date, European_standard_time_of_day, time_t
1, 1600, -2, 69.81, 69.30, 53.81, 38.96, 16.90, 0.18774, 3.9.2015 16:51:20, 1441299080, 
1, 1600, -2, 69.70, 69.37, 54.00, 39.26, 16.90, 0.18837, 3.9.2015 16:51:21, 1441299081, 
1, 1600, -2, 69.76, 68.87, 54.10, 40.63, 16.94, 0.18747, 3.9.2015 16:51:22, 1441299082, 
1, 1600, -2, 69.64, 68.91, 54.00, 38.77, 16.91, 0.18855, 3.9.2015 16:51:23, 1441299083, 
1, 1600, -2, 69.49, 68.55, 54.00, 39.65, 16.90, 0.18961, 3.9.2015 16:51:25, 1441299085, 
1, 1600, -2, 69.41, 68.39, 54.20, 39.55, 16.90, 0.18795, 3.9.2015 16:51:26, 1441299086, 
1, 1600, -2, 69.77, 68.28, 54.00, 39.26, 16.91, 0.18842, 3.9.2015 16:51:27, 1441299087, 
1, 1600, -2, 69.65, 68.17, 53.32, 40.23, 16.89, 0.18862, 3.9.2015 16:51:28, 1441299088, 
1, 1600, -2, 69.50, 67.89, 53.91, 39.65, 16.89, 0.18985, 3.9.2015 16:51:29, 1441299089, 
1, 1600, -2, 69.53, 68.18, 53.71, 39.55, 16.92, 0.18871, 3.9.2015 16:51:30, 1441299090, 
1, 1600, -2, 69.65, 68.34, 54.10, 39.45, 16.89, 0.18948, 3.9.2015 16:51:31, 1441299091, 
1, 1600, -2, 69.44, 68.22, 54.00, 39.55, 16.90, 0.18873, 3.9.2015 16:51:33, 1441299093, 
1, 1600, -2, 69.65, 68.58, 54.10, 39.55, 16.94, 0.18959, 3.9.2015 16:51:34, 1441299094, 
1, 1600, -2, 69.60, 68.80, 53.61, 39.75, 16.89, 0.18865, 3.9.2015 16:51:35, 1441299095, 
1, 1600, -2, 69.17, 69.40, 54.98, 40.04, 16.90, 0.18817, 3.9.2015 16:51:36, 1441299096, 
1, 1600, -2, 69.43, 69.55, 54.30, 39.65, 16.91, 0.18890, 3.9.2015 16:51:37, 1441299097, 
1, 1600, -2, 69.60, 69.83, 54.10, 39.55, 16.92, 0.18857, 3.9.2015 16:51:38, 1441299098, 
1, 1600, -2, 69.33, 69.82, 53.91, 39.75, 16.92, 0.18736, 3.9.2015 16:51:40, 1441299100, 
1, 1600, -2, 69.28, 69.89, 53.61, 39.26, 16.87, 0.18783, 3.9.2015 16:51:41, 1441299101, 
1, 1600, -2, 69.47, 69.91, 53.91, 39.65, 16.91, 0.18827, 3.9.2015 16:51:42, 1441299102, 
1, 1600, -2, 69.66, 69.81, 54.30, 39.55, 16.93, 0.18837, 3.9.2015 16:51:43, 1441299103, 
1, 1600, -2, 69.40, 70.00, 54.39, 39.55, 16.93, 0.18905, 3.9.2015 16:51:44, 1441299104, 
1, 1600, -2, 69.68, 69.54, 53.52, 39.65, 16.88, 0.18913, 3.9.2015 16:51:45, 1441299105, 
1, 1600, -2, 69.71, 69.04, 53.42, 39.75, 16.88, 0.18798, 3.9.2015 16:51:47, 1441299107, 
1, 1600, -2, 69.34, 68.77, 53.61, 40.04, 16.90, 0.18866, 3.9.2015 16:51:48, 1441299108, 
1, 1600, -2, 69.43, 68.46, 54.10, 40.63, 16.92, 0.18784, 3.9.2015 16:51:49, 1441299109, 
1, 1600, -2, 69.59, 67.83, 53.71, 38.96, 16.91, 0.18820, 3.9.2015 16:51:50, 1441299110, 
1, 1600, -2, 69.24, 67.07, 53.03, 40.33, 16.90, 0.18821, 3.9.2015 16:51:51, 1441299111, 
1, 1600, -2, 69.10, 66.94, 53.13, 39.36, 16.90, 0.18841, 3.9.2015 16:51:52, 1441299112, 
1, 1600, -2, 69.26, 66.63, 53.42, 39.36, 16.93, 0.18902, 3.9.2015 16:51:53, 1441299113, 
1, 1600, -2, 69.31, 66.55, 54.00, 39.65, 16.93, 0.18907, 3.9.2015 16:51:55, 1441299115, 
1, 1600, -2, 69.31, 66.37, 54.39, 38.96, 16.93, 0.18883, 3.9.2015 16:51:56, 1441299116, 
1, 1600, -2, 69.36, 66.21, 54.49, 39.26, 16.91, 0.18895, 3.9.2015 16:51:57, 1441299117, 
1, 1600, -2, 69.32, 66.09, 53.32, 39.45, 16.91, 0.18915, 3.9.2015 16:51:58, 1441299118, 
1, 1600, -2, 69.41, 65.84, 53.81, 39.45, 16.93, 0.18845, 3.9.2015 16:51:59, 1441299119, 
1, 1600, -2, 69.26, 65.75, 53.71, 39.94, 16.95, 0.18891, 3.9.2015 16:52:0, 1441299120, 
1, 1600, -2, 69.47, 65.93, 53.22, 40.14, 16.94, 0.18799, 3.9.2015 16:52:2, 1441299122, 
1, 1600, -2, 69.01, 66.13, 53.71, 39.84, 16.94, 0.18759, 3.9.2015 16:52:3, 1441299123, 
1, 1600, -2, 69.49, 65.60, 53.52, 40.04, 16.93, 0.18767, 3.9.2015 16:52:4, 1441299124, 
1, 1600, -2, 69.28, 65.87, 53.52, 39.65, 16.92, 0.18843, 3.9.2015 16:52:5, 1441299125, 
1, 1600, -2, 69.16, 65.46, 53.61, 39.94, 16.91, 0.18994, 3.9.2015 16:52:6, 1441299126, 
1, 1600, -2, 69.46, 65.70, 53.03, 39.36, 16.93, 0.18878, 3.9.2015 16:52:7, 1441299127, 
1, 1600, -2, 69.26, 65.65, 53.71, 39.94, 16.94, 0.18896, 3.9.2015 16:52:8, 1441299128, 
1, 1600, -2, 69.30, 66.26, 53.42, 39.16, 16.93, 0.19010, 3.9.2015 16:52:10, 1441299130, 
1, 1600, -2, 69.16, 66.47, 53.52, 39.36, 16.92, 0.18957, 3.9.2015 16:52:11, 1441299131, 
1, 1600, -2, 69.14, 66.79, 54.10, 39.45, 16.90, 0.18950, 3.9.2015 16:52:12, 1441299132, 
1, 1600, -2, 69.17, 67.28, 53.13, 40.72, 16.92, 0.18975, 3.9.2015 16:52:13, 1441299133, 
1, 1600, -2, 69.42, 66.32, 53.13, 39.94, 16.93, 0.19001, 3.9.2015 16:52:14, 1441299134, 
1, 1600, -2, 69.20, 66.79, 54.20, 39.55, 16.94, 0.18918, 3.9.2015 16:52:15, 1441299135, 
1, 1600, -2, 69.10, 66.80, 53.13, 39.36, 16.94, 0.18998, 3.9.2015 16:52:17, 1441299137, 
1, 1600, -2, 68.99, 66.78, 53.42, 40.04, 16.94, 0.18968, 3.9.2015 16:52:18, 1441299138, 
1, 1600, -2, 69.43, 66.47, 53.52, 39.84, 16.92, 0.19027, 3.9.2015 16:52:19, 1441299139, 
1, 1600, -2, 69.29, 66.58, 53.22, 40.43, 16.93, 0.18851, 3.9.2015 16:52:20, 1441299140, 
1, 1600, -2, 69.17, 66.03, 53.32, 39.45, 16.94, 0.18874, 3.9.2015 16:52:21, 1441299141, 
1, 1600, -2, 69.22, 65.74, 53.52, 39.65, 16.94, 0.18865, 3.9.2015 16:52:22, 1441299142, 
1, 1600, -2, 69.21, 65.41, 53.42, 39.36, 16.94, 0.18884, 3.9.2015 16:52:24, 1441299144, 
1, 1600, -2, 69.23, 66.08, 53.22, 39.36, 16.93, 0.18924, 3.9.2015 16:52:25, 1441299145, 
1, 1600, -2, 69.34, 66.10, 53.32, 39.55, 16.89, 0.18861, 3.9.2015 16:52:26, 1441299146, 
1, 1600, -2, 69.16, 66.51, 53.91, 39.36, 16.93, 0.18955, 3.9.2015 16:52:27, 1441299147, 
1, 1600, -2, 69.34, 67.00, 53.03, 39.75, 16.94, 0.18988, 3.9.2015 16:52:28, 1441299148, 
1, 1600, -2, 69.16, 67.24, 53.13, 40.53, 16.92, 0.18814, 3.9.2015 16:52:29, 1441299149, 
1, 1600, -2, 69.23, 67.27, 54.20, 39.84, 16.91, 0.18885, 3.9.2015 16:52:30, 1441299150, 
1, 1600, -2, 69.29, 66.98, 52.93, 39.55, 16.91, 0.18910, 3.9.2015 16:52:32, 1441299152, 
1, 1600, -2, 69.37, 67.06, 53.13, 39.26, 16.93, 0.18804, 3.9.2015 16:52:33, 1441299153, 
1, 1600, -2, 69.29, 67.74, 53.03, 39.84, 16.94, 0.18901, 3.9.2015 16:52:34, 1441299154, 
1, 1600, -2, 69.36, 67.84, 53.32, 40.04, 16.94, 0.18790, 3.9.2015 16:52:35, 1441299155, 
1, 1600, -2, 69.08, 68.02, 53.22, 39.36, 16.93, 0.18903, 3.9.2015 16:52:36, 1441299156, 
1, 1600, -2, 69.37, 68.01, 53.22, 39.55, 16.93, 0.18847, 3.9.2015 16:52:37, 1441299157, 
1, 1600, -2, 69.32, 68.59, 53.32, 39.75, 16.95, 0.18853, 3.9.2015 16:52:39, 1441299159, 
1, 1600, -2, 69.39, 68.17, 54.30, 39.16, 16.94, 0.18752, 3.9.2015 16:52:40, 1441299160, 
1, 1600, -2, 69.07, 68.17, 54.20, 39.65, 16.93, 0.18799, 3.9.2015 16:52:41, 1441299161, 
1, 1600, -2, 69.30, 68.60, 53.32, 39.55, 16.93, 0.18823, 3.9.2015 16:52:42, 1441299162, 
1, 1600, -2, 69.32, 68.31, 53.22, 39.75, 16.94, 0.18835, 3.9.2015 16:52:43, 1441299163, 
1, 1600, -2, 69.32, 68.62, 53.13, 39.94, 16.96, 0.18815, 3.9.2015 16:52:44, 1441299164, 
1, 1600, -2, 69.35, 68.67, 53.71, 39.55, 16.93, 0.18809, 3.9.2015 16:52:45, 1441299165, 
1, 1600, -2, 69.33, 68.49, 53.52, 39.36, 16.92, 0.18852, 3.9.2015 16:52:47, 1441299167, 
1, 1600, -2, 69.28, 68.12, 53.13, 39.55, 16.95, 0.18750, 3.9.2015 16:52:48, 1441299168, 
1, 1600, -2, 69.42, 68.14, 53.22, 39.75, 16.93, 0.18969, 3.9.2015 16:52:49, 1441299169, 
1, 1600, -2, 69.23, 68.34, 53.61, 39.55, 16.92, 0.18785, 3.9.2015 16:52:50, 1441299170, 
1, 1600, -2, 69.08, 68.86, 53.42, 40.04, 16.91, 0.18823, 3.9.2015 16:52:51, 1441299171, 
1, 1600, -2, 69.18, 68.80, 53.03, 39.84, 16.92, 0.18795, 3.9.2015 16:52:52, 1441299172, 
1, 1600, -2, 69.20, 69.06, 53.03, 40.33, 16.94, 0.18881, 3.9.2015 16:52:54, 1441299174, 
1, 1600, -2, 69.26, 68.89, 53.61, 39.94, 16.94, 0.18950, 3.9.2015 16:52:55, 1441299175, 
1, 1600, -2, 69.30, 68.89, 53.52, 39.65, 16.91, 0.18916, 3.9.2015 16:52:56, 1441299176, 
1, 1600, -2, 69.41, 69.21, 53.61, 39.55, 16.93, 0.18845, 3.9.2015 16:52:57, 1441299177, 
1, 1600, -2, 69.39, 69.47, 53.03, 39.84, 16.96, 0.18852, 3.9.2015 16:52:58, 1441299178, 
1, 1600, -2, 69.36, 69.27, 53.42, 39.94, 16.94, 0.18871, 3.9.2015 16:52:59, 1441299179, 
1, 1600, -2, 69.31, 69.22, 53.22, 39.75, 16.93, 0.18896, 3.9.2015 16:53:1, 1441299181, 
1, 1600, -2, 69.37, 68.84, 52.93, 39.94, 16.93, 0.18834, 3.9.2015 16:53:2, 1441299182, 
1, 1600, -2, 69.08, 68.75, 52.93, 40.23, 16.94, 0.18906, 3.9.2015 16:53:3, 1441299183, 
1, 1600, -2, 69.15, 68.55, 53.32, 40.04, 16.92, 0.18898, 3.9.2015 16:53:4, 1441299184, 
1, 1600, -2, 69.15, 68.66, 52.83, 40.23, 16.93, 0.18956, 3.9.2015 16:53:5, 1441299185, 
1, 1600, -2, 69.37, 68.68, 53.61, 40.04, 16.93, 0.18866, 3.9.2015 16:53:6, 1441299186, 
1, 1600, -2, 69.06, 68.54, 53.52, 40.33, 16.92, 0.18883, 3.9.2015 16:53:7, 1441299187, 
1, 1600, -2, 69.14, 68.15, 52.44, 39.55, 16.91, 0.18844, 3.9.2015 16:53:9, 1441299189, 
1, 1600, -2, 69.21, 68.22, 53.03, 39.55, 16.93, 0.18822, 3.9.2015 16:53:10, 1441299190, 
1, 1600, -2, 69.30, 68.11, 53.22, 39.94, 16.91, 0.18759, 3.9.2015 16:53:11, 1441299191, 
1, 1600, -2, 69.07, 68.60, 53.13, 40.43, 16.90, 0.18896, 3.9.2015 16:53:12, 1441299192, 
1, 1600, -2, 69.19, 68.69, 53.42, 40.43, 16.92, 0.18820, 3.9.2015 16:53:13, 1441299193, 
1, 1600, -2, 69.33, 68.87, 52.83, 39.65, 16.93, 0.18782, 3.9.2015 16:53:14, 1441299194, 
1, 1600, -2, 69.11, 68.58, 53.42, 39.84, 16.92, 0.18866, 3.9.2015 16:53:16, 1441299196, 
1, 1600, -2, 69.03, 68.96, 53.13, 39.84, 16.92, 0.18918, 3.9.2015 16:53:17, 1441299197, 
1, 1600, -2, 69.49, 68.71, 53.32, 39.55, 16.96, 0.18830, 3.9.2015 16:53:18, 1441299198, 
1, 1600, -2, 69.33, 68.49, 53.32, 40.04, 16.89, 0.18815, 3.9.2015 16:53:19, 1441299199, 
1, 1600, -2, 69.16, 68.26, 53.13, 39.45, 16.90, 0.18848, 3.9.2015 16:53:20, 1441299200, 
1, 1600, -2, 69.13, 68.08, 52.93, 40.04, 16.92, 0.18998, 3.9.2015 16:53:21, 1441299201, 
1, 1600, -2, 69.36, 68.08, 53.03, 39.84, 16.91, 0.18877, 3.9.2015 16:53:22, 1441299202, 
1, 1600, -2, 69.41, 67.95, 53.03, 40.04, 16.89, 0.18993, 3.9.2015 16:53:24, 1441299204, 
1, 1600, -2, 69.34, 67.58, 53.32, 40.43, 16.88, 0.18834, 3.9.2015 16:53:25, 1441299205, 
1, 1600, -2, 69.24, 67.56, 52.34, 39.65, 16.89, 0.18830, 3.9.2015 16:53:26, 1441299206, 
1, 1600, -2, 69.31, 67.74, 53.22, 40.63, 16.91, 0.18854, 3.9.2015 16:53:27, 1441299207, 
1, 1600, -2, 69.28, 67.25, 53.22, 40.43, 16.88, 0.18817, 3.9.2015 16:53:28, 1441299208, 
1, 1600, -2, 69.17, 67.71, 53.22, 39.75, 16.87, 0.18921, 3.9.2015 16:53:29, 1441299209, 
1, 1600, -2, 69.06, 67.83, 52.83, 39.55, 16.89, 0.18873, 3.9.2015 16:53:31, 1441299211, 
1, 1600, -2, 69.19, 67.89, 53.32, 39.55, 16.90, 0.18895, 3.9.2015 16:53:32, 1441299212, 
1, 1600, -2, 69.28, 68.18, 53.22, 39.84, 16.90, 0.18897, 3.9.2015 16:53:33, 1441299213, 
1, 1600, -2, 69.18, 68.30, 53.13, 40.63, 16.90, 0.18836, 3.9.2015 16:53:34, 1441299214, 
1, 1600, -2, 69.20, 68.40, 52.93, 39.45, 16.90, 0.18875, 3.9.2015 16:53:35, 1441299215, 
1, 1600, -2, 69.21, 68.62, 53.42, 39.94, 16.92, 0.18906, 3.9.2015 16:53:36, 1441299216, 
1, 1600, -2, 69.15, 68.34, 53.03, 40.63, 16.90, 0.18774, 3.9.2015 16:53:38, 1441299218, 
1, 1600, -2, 68.97, 68.55, 53.22, 40.04, 16.88, 0.18836, 3.9.2015 16:53:39, 1441299219, 
1, 1600, -2, 69.08, 68.41, 52.83, 39.55, 16.89, 0.18904, 3.9.2015 16:53:40, 1441299220, 
1, 1600, -2, 69.05, 68.49, 52.93, 40.72, 16.92, 0.18956, 3.9.2015 16:53:41, 1441299221, 
1, 1600, -2, 69.21, 68.65, 53.42, 39.94, 16.92, 0.18904, 3.9.2015 16:53:42, 1441299222, 
1, 1600, -2, 69.29, 68.98, 52.93, 40.43, 16.90, 0.18837, 3.9.2015 16:53:43, 1441299223, 
1, 1600, -2, 69.30, 69.15, 52.05, 39.84, 16.89, 0.18973, 3.9.2015 16:53:44, 1441299224, 
1, 1600, -2, 69.03, 69.23, 52.93, 40.72, 16.87, 0.18887, 3.9.2015 16:53:46, 1441299226, 
1, 1600, -2, 69.10, 69.47, 53.42, 40.04, 16.89, 0.18769, 3.9.2015 16:53:47, 1441299227, 
1, 1600, -2, 69.28, 69.34, 52.93, 40.33, 16.91, 0.18823, 3.9.2015 16:53:48, 1441299228, 
1, 1600, -2, 69.22, 68.96, 53.42, 40.63, 16.89, 0.18762, 3.9.2015 16:53:49, 1441299229, 
1, 1600, -2, 68.90, 68.62, 53.22, 39.45, 16.88, 0.18787, 3.9.2015 16:53:50, 1441299230, 
1, 1600, -2, 69.15, 68.52, 52.83, 40.04, 16.87, 0.18874, 3.9.2015 16:53:51, 1441299231, 
1, 1600, -2, 68.87, 68.26, 53.71, 40.63, 16.89, 0.18944, 3.9.2015 16:53:53, 1441299233, 
1, 1600, -2, 68.96, 68.30, 53.52, 40.04, 16.91, 0.18788, 3.9.2015 16:53:54, 1441299234, 
1, 1600, -2, 68.99, 68.25, 52.83, 40.14, 16.92, 0.18846, 3.9.2015 16:53:55, 1441299235, 
1, 1600, -2, 69.08, 68.54, 53.03, 40.33, 16.90, 0.18949, 3.9.2015 16:53:56, 1441299236, 
1, 1600, -2, 69.12, 68.94, 53.03, 40.04, 16.89, 0.18832, 3.9.2015 16:53:57, 1441299237, 
1, 1600, -2, 68.96, 68.96, 52.73, 40.23, 16.90, 0.18826, 3.9.2015 16:53:58, 1441299238, 
1, 1600, -2, 69.05, 68.96, 52.54, 40.43, 16.92, 0.18894, 3.9.2015 16:53:59, 1441299239, 
1, 1600, -2, 69.11, 69.31, 52.93, 40.04, 16.89, 0.19000, 3.9.2015 16:54:1, 1441299241, 
1, 1600, -2, 68.96, 69.63, 52.15, 41.21, 16.87, 0.18778, 3.9.2015 16:54:2, 1441299242, 
1, 1600, -2, 69.23, 69.91, 52.93, 40.53, 16.90, 0.18896, 3.9.2015 16:54:3, 1441299243, 
1, 1600, -2, 69.15, 70.04, 52.73, 39.65, 16.92, 0.18921, 3.9.2015 16:54:4, 1441299244, 
1, 1600, -2, 69.06, 70.03, 52.93, 40.53, 16.90, 0.18844, 3.9.2015 16:54:5, 1441299245, 
1, 1600, -2, 69.00, 69.90, 53.03, 40.63, 16.88, 0.18867, 3.9.2015 16:54:6, 1441299246, 
1, 1600, -2, 69.30, 69.57, 52.93, 39.36, 16.90, 0.18872, 3.9.2015 16:54:8, 1441299248, 
1, 1600, -2, 69.19, 69.36, 53.13, 40.43, 16.90, 0.18929, 3.9.2015 16:54:9, 1441299249, 
1, 1600, -2, 69.23, 69.46, 53.13, 40.43, 16.90, 0.18927, 3.9.2015 16:54:10, 1441299250, 
1, 1600, -2, 69.18, 69.36, 53.22, 39.94, 16.89, 0.18930, 3.9.2015 16:54:11, 1441299251, 
1, 1600, -2, 69.10, 69.81, 53.13, 39.94, 16.90, 0.18928, 3.9.2015 16:54:12, 1441299252, 
1, 1600, -2, 69.04, 69.82, 53.42, 40.92, 16.90, 0.18884, 3.9.2015 16:54:13, 1441299253, 
1, 1600, -2, 69.17, 69.75, 52.54, 40.43, 16.93, 0.18899, 3.9.2015 16:54:15, 1441299255, 
1, 1600, -2, 69.05, 69.84, 52.73, 40.33, 16.92, 0.18903, 3.9.2015 16:54:16, 1441299256, 
1, 1600, -2, 69.36, 69.62, 53.03, 40.14, 16.92, 0.18922, 3.9.2015 16:54:17, 1441299257, 
1, 1600, -2, 69.11, 69.66, 52.44, 41.11, 16.90, 0.18844, 3.9.2015 16:54:18, 1441299258, 
1, 1600, -2, 69.29, 69.84, 53.03, 40.23, 16.91, 0.18840, 3.9.2015 16:54:19, 1441299259, 
1, 1600, -2, 69.22, 70.18, 52.93, 39.75, 16.91, 0.18898, 3.9.2015 16:54:20, 1441299260, 
1, 1600, -2, 69.25, 69.98, 52.83, 39.55, 16.92, 0.18975, 3.9.2015 16:54:21, 1441299261, 
1, 1600, -2, 69.15, 70.33, 52.64, 39.94, 16.90, 0.18885, 3.9.2015 16:54:23, 1441299263, 
1, 1600, -2, 68.90, 70.10, 53.13, 40.82, 16.91, 0.18908, 3.9.2015 16:54:24, 1441299264, 
1, 1600, -2, 68.93, 70.05, 52.83, 40.43, 16.90, 0.18953, 3.9.2015 16:54:25, 1441299265, 
1, 1600, -2, 69.12, 70.41, 52.93, 40.43, 16.90, 0.18942, 3.9.2015 16:54:26, 1441299266, 
1, 1600, -2, 69.06, 70.05, 53.13, 40.43, 16.87, 0.18850, 3.9.2015 16:54:27, 1441299267, 
1, 1600, -2, 69.03, 69.93, 53.32, 39.94, 16.89, 0.18812, 3.9.2015 16:54:28, 1441299268, 
1, 1600, -2, 69.12, 69.84, 53.32, 39.84, 16.90, 0.18905, 3.9.2015 16:54:30, 1441299270, 
1, 1600, -2, 68.84, 69.79, 52.93, 40.43, 16.90, 0.18798, 3.9.2015 16:54:31, 1441299271, 
1, 1600, -2, 69.04, 69.66, 53.13, 40.23, 16.88, 0.18878, 3.9.2015 16:54:32, 1441299272, 
1, 1600, -2, 69.03, 69.67, 52.93, 40.53, 16.91, 0.18854, 3.9.2015 16:54:33, 1441299273, 
1, 1600, -2, 69.04, 69.81, 53.32, 40.14, 16.93, 0.18878, 3.9.2015 16:54:34, 1441299274, 
1, 1600, -2, 69.19, 69.72, 52.93, 39.94, 16.93, 0.18923, 3.9.2015 16:54:35, 1441299275, 
1, 1600, -2, 69.19, 69.37, 53.22, 40.63, 16.90, 0.18815, 3.9.2015 16:54:36, 1441299276, 
1, 1600, -2, 69.20, 69.20, 52.54, 39.84, 16.90, 0.18899, 3.9.2015 16:54:38, 1441299278, 
1, 1600, -2, 69.14, 68.75, 53.32, 39.65, 16.91, 0.18685, 3.9.2015 16:54:39, 1441299279, 
1, 1600, -2, 69.15, 69.09, 53.52, 40.72, 16.91, 0.18857, 3.9.2015 16:54:40, 1441299280, 
1, 1600, -2, 68.91, 69.36, 53.13, 40.82, 16.89, 0.18902, 3.9.2015 16:54:41, 1441299281, 
1, 1600, -2, 68.88, 69.08, 52.83, 40.33, 16.92, 0.18895, 3.9.2015 16:54:42, 1441299282, 
1, 1600, -2, 68.91, 69.12, 52.44, 40.14, 16.92, 0.18778, 3.9.2015 16:54:43, 1441299283, 
1, 1600, -2, 68.97, 68.67, 53.03, 40.23, 16.88, 0.18918, 3.9.2015 16:54:45, 1441299285, 
1, 1600, -2, 68.96, 68.50, 52.64, 40.53, 16.89, 0.19038, 3.9.2015 16:54:46, 1441299286, 
1, 1600, -2, 68.90, 68.62, 52.93, 40.23, 16.91, 0.18863, 3.9.2015 16:54:47, 1441299287, 
1, 1600, -2, 68.93, 68.96, 52.73, 40.23, 16.89, 0.18857, 3.9.2015 16:54:48, 1441299288, 
1, 1600, -2, 68.83, 69.13, 53.42, 40.23, 16.87, 0.18870, 3.9.2015 16:54:49, 1441299289, 
1, 1600, -2, 68.89, 68.73, 52.25, 40.82, 16.90, 0.18959, 3.9.2015 16:54:50, 1441299290, 
1, 1600, -2, 68.97, 68.71, 52.64, 39.45, 16.91, 0.18828, 3.9.2015 16:54:52, 1441299292, 
1, 1600, -2, 69.18, 68.92, 52.73, 40.23, 16.91, 0.18940, 3.9.2015 16:54:53, 1441299293, 
1, 1600, -2, 68.83, 68.97, 52.44, 39.84, 16.90, 0.18834, 3.9.2015 16:54:54, 1441299294, 
1, 1600, -2, 69.01, 68.96, 52.83, 40.14, 16.92, 0.18946, 3.9.2015 16:54:55, 1441299295, 
1, 1600, -2, 68.95, 69.06, 53.13, 40.53, 16.92, 0.18969, 3.9.2015 16:54:56, 1441299296, 
1, 1600, -2, 68.87, 68.90, 52.34, 39.36, 16.91, 0.18925, 3.9.2015 16:54:57, 1441299297, 
1, 1600, -2, 68.89, 68.82, 52.83, 40.43, 16.90, 0.18911, 3.9.2015 16:54:58, 1441299298, 
1, 1600, -2, 68.89, 68.82, 52.54, 40.23, 16.93, 0.18999, 3.9.2015 16:55:0, 1441299300, 
1, 1600, -2, 68.93, 68.67, 53.13, 41.21, 16.93, 0.18792, 3.9.2015 16:55:1, 1441299301, 
1, 1600, -2, 68.76, 68.89, 52.64, 40.63, 16.89, 0.18778, 3.9.2015 16:55:2, 1441299302, 
1, 1600, -2, 68.94, 69.03, 53.71, 40.72, 16.91, 0.18875, 3.9.2015 16:55:3, 1441299303, 
1, 1600, -2, 68.93, 69.60, 52.73, 40.43, 16.93, 0.18749, 3.9.2015 16:55:4, 1441299304, 
1, 1600, -2, 68.68, 69.75, 52.34, 39.94, 16.89, 0.18776, 3.9.2015 16:55:5, 1441299305, 
1, 1600, -2, 68.93, 70.07, 53.13, 39.55, 16.89, 0.18860, 3.9.2015 16:55:7, 1441299307, 
1, 1600, -2, 68.99, 69.87, 52.83, 39.84, 16.89, 0.18952, 3.9.2015 16:55:8, 1441299308, 
1, 1600, -2, 68.85, 69.94, 52.93, 40.14, 16.91, 0.18904, 3.9.2015 16:55:9, 1441299309, 
1, 1600, -2, 68.99, 69.92, 52.25, 40.53, 16.89, 0.18919, 3.9.2015 16:55:10, 1441299310, 
1, 1600, -2, 68.84, 70.11, 52.54, 39.94, 16.90, 0.18884, 3.9.2015 16:55:11, 1441299311, 
1, 1600, -2, 68.94, 69.96, 52.73, 40.63, 16.91, 0.18847, 3.9.2015 16:55:12, 1441299312, 
1, 1600, -2, 68.86, 69.78, 52.83, 40.53, 16.92, 0.18882, 3.9.2015 16:55:13, 1441299313, 
1, 1600, -2, 68.94, 69.42, 53.03, 40.04, 16.91, 0.18897, 3.9.2015 16:55:15, 1441299315, 
1, 1600, -2, 68.79, 69.56, 52.44, 40.53, 16.93, 0.18938, 3.9.2015 16:55:16, 1441299316, 
1, 1600, -2, 68.97, 69.51, 52.83, 40.33, 16.93, 0.18913, 3.9.2015 16:55:17, 1441299317, 
1, 1600, -2, 68.69, 69.52, 52.54, 40.23, 16.92, 0.18844, 3.9.2015 16:55:18, 1441299318, 
1, 1600, -2, 68.80, 69.36, 52.25, 40.82, 16.90, 0.18992, 3.9.2015 16:55:19, 1441299319, 
1, 1600, -2, 68.69, 69.61, 52.44, 40.43, 16.93, 0.18924, 3.9.2015 16:55:20, 1441299320, 
1, 1600, -2, 68.73, 69.12, 53.03, 41.02, 16.92, 0.19055, 3.9.2015 16:55:22, 1441299322, 
1, 1600, -2, 68.69, 69.11, 52.64, 40.63, 16.91, 0.19013, 3.9.2015 16:55:23, 1441299323, 
1, 1600, -2, 68.81, 69.19, 52.73, 40.72, 16.89, 0.18961, 3.9.2015 16:55:24, 1441299324, 
1, 1600, -2, 68.78, 69.56, 53.52, 39.65, 16.91, 0.18811, 3.9.2015 16:55:25, 1441299325, 
1, 1600, -2, 68.80, 69.83, 52.34, 40.53, 16.91, 0.18990, 3.9.2015 16:55:26, 1441299326, 
1, 1600, -2, 68.65, 69.71, 52.83, 39.94, 16.90, 0.18848, 3.9.2015 16:55:27, 1441299327, 
1, 1600, -2, 68.61, 70.01, 52.54, 40.14, 16.85, 0.18883, 3.9.2015 16:55:29, 1441299329, 
1, 1600, -2, 68.52, 69.79, 52.15, 39.94, 16.89, 0.18936, 3.9.2015 16:55:30, 1441299330, 
1, 1600, -2, 68.73, 70.31, 53.03, 40.14, 16.92, 0.18949, 3.9.2015 16:55:31, 1441299331, 
1, 1600, -2, 68.74, 70.37, 52.25, 40.43, 16.92, 0.18970, 3.9.2015 16:55:32, 1441299332, 
1, 1600, -2, 68.74, 70.21, 52.54, 39.94, 16.85, 0.18959, 3.9.2015 16:55:33, 1441299333, 
1, 1600, -2, 68.82, 70.20, 52.83, 41.11, 16.87, 0.18853, 3.9.2015 16:55:34, 1441299334, 
1, 1600, -2, 68.96, 70.14, 52.44, 39.94, 16.90, 0.18987, 3.9.2015 16:55:35, 1441299335, 
1, 1600, -2, 68.97, 69.90, 52.34, 39.94, 16.92, 0.18944, 3.9.2015 16:55:37, 1441299337, 
1, 1600, -2, 68.75, 69.80, 52.34, 39.94, 16.90, 0.18869, 3.9.2015 16:55:38, 1441299338, 
